,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID,bus,busmap,state
15068,Kasigluk 1,oil,oil,PP,US,0.8,,,,,,2017,,, ,60.8731,-162.5197,,1,,Alaska,AK
15069,Kasigluk 2,oil,oil,PP,US,0.7,,,,,,2004,,, ,60.8731,-162.5197,,5A,,Alaska,AK
15070,Kasigluk 3,oil,oil,PP,US,0.5,,,,,,2006,,, ,60.8731,-162.5197,,UNIT2,,Alaska,AK
15071,Toksook Bay 1,oil,oil,PP,US,0.8,,,,,,2019,,, ,60.530142,-165.108575,,1A,,Alaska,AK
15072,Toksook Bay 2,oil,oil,PP,US,0.5,,,,,,2005,,, ,60.530142,-165.108575,,UNIT2,,Alaska,AK
15073,Toksook Bay 3,oil,oil,PP,US,0.8,,,,,,2005,,, ,60.530142,-165.108575,,UNIT3,,Alaska,AK
15074,GenConn Middletown LLC 1,oil,oil,PP,US,60.5,,,,,,2011,,, ,41.554444,-72.576666,,12,,Connecticut,CT
15075,GenConn Middletown LLC 2,oil,oil,PP,US,60.5,,,,,,2011,,, ,41.554444,-72.576666,,13,,Connecticut,CT
15076,GenConn Middletown LLC 3,oil,oil,PP,US,60.5,,,,,,2011,,, ,41.554444,-72.576666,,14,,Connecticut,CT
15077,GenConn Middletown LLC 4,oil,oil,PP,US,60.5,,,,,,2011,,, ,41.554444,-72.576666,,15,,Connecticut,CT
15078,Twin Cities Hydro LLC 1,hydro,Reservoir,PP,US,4.5,,,,,,1924,,, ,44.9156,-93.1994,,1,,Minnesota,MN
15079,Twin Cities Hydro LLC 2,hydro,Reservoir,PP,US,4.5,,,,,,1924,,, ,44.9156,-93.1994,,2,,Minnesota,MN
15080,Twin Cities Hydro LLC 3,hydro,Reservoir,PP,US,4.5,,,,,,1924,,, ,44.9156,-93.1994,,3,,Minnesota,MN
15081,Twin Cities Hydro LLC 4,hydro,Reservoir,PP,US,4.5,,,,,,1924,,, ,44.9156,-93.1994,,4,,Minnesota,MN
15082,GenConn Devon LLC 1,oil,oil,PP,US,60.5,,,,,,2010,,, ,41.2108,-73.1075,,15,,Connecticut,CT
15083,GenConn Devon LLC 2,oil,oil,PP,US,60.5,,,,,,2010,,, ,41.2108,-73.1075,,16,,Connecticut,CT
15084,GenConn Devon LLC 3,oil,oil,PP,US,60.5,,,,,,2010,,, ,41.2108,-73.1075,,17,,Connecticut,CT
15085,GenConn Devon LLC 4,oil,oil,PP,US,60.5,,,,,,2010,,, ,41.2108,-73.1075,,18,,Connecticut,CT
15086,Granite City Works 1,other,other,PP,US,78.0,,,,,,2010,,, ,38.6972,-90.1283,,G-1,,Illinois,IL
15087,Ivanpah 2 1,solar,solar,PP,US,133.4,,,,,,2013,,, ,35.556111,-115.468611,,ST1,,California,CA
15088,Ivanpah 1 1,solar,solar,PP,US,126.0,,,,,,2013,,, ,35.533056,-115.4525,,ST1,,California,CA
15089,Ivanpah 3 1,solar,solar,PP,US,133.4,,,,,,2013,,, ,35.580833,-115.4825,,ST1,,California,CA
15090,South Columbus Water Resource Facility 1,biomass,biomass,PP,US,1.8,,,,,,2010,,, ,32.4119,-84.9761,,GEN1,,Georgia,GA
15091,South Columbus Water Resource Facility 2,biomass,biomass,PP,US,1.8,,,,,,2010,,, ,32.4119,-84.9761,,GEN2,,Georgia,GA
15092,Steel Winds II 1,onwind,onwind,PP,US,15.0,,,,,,2012,,, ,42.8072,-78.8617,,1,,Ohio,OH
15093,Milford Wind Corridor I LLC 1,onwind,onwind,PP,US,203.5,,,,,,2009,,, ,38.53569,-112.935,,1,,Utah,UT
15094,Sheffield Wind 1,onwind,onwind,PP,US,40.0,,,,,,2011,,, ,44.67598,-72.1013,,1,,Vermont,VT
15095,Calpine Vineland Solar LLC 1,solar,solar,PP,US,2.3,,,,,,2009,,, ,39.4636,-75.0667,,CVS1,,New Jersey,NJ
15096,Calpine Vineland Solar LLC 2,solar,solar,PP,US,1.8,,,,,,2009,,, ,39.4636,-75.0667,,CVS2,,New Jersey,NJ
15097,Kaheawa Wind Power II LLC 1,onwind,onwind,PP,US,21.0,,,,,,2012,,, ,20.79467,-156.536,,1,,Hawaii,HI
15098,Kaheawa Wind Power II LLC 2,other,battery,Store,US,10.0,,,,,,2012,,, ,20.79467,-156.536,,2,,Hawaii,HI
15099,Bull Hill Wind Project 1,onwind,onwind,PP,US,34.5,,,,,,2012,,, ,44.723056,-68.2425,,1,,Maine,ME
15100,Lake Dorothy Hydroelectric Project 1,hydro,Reservoir,PP,US,14.3,,,,,,2009,,, ,58.2325,-134.0533,,1,,Alaska,AK
15101,Kahuku Wind Power LLC 1,onwind,onwind,PP,US,30.0,,,,,,2011,,, ,21.68097,-157.975,,1,,Hawaii,HI
15102,Campbell Hill Windpower 1,onwind,onwind,PP,US,99.0,,,,,,2009,,, ,43.01455,-105.999,,CHWF,,Wyoming,WY
15103,Silver Sage Windpower 1,onwind,onwind,PP,US,42.0,,,,,,2009,,, ,41.12968,-105.024,,SSW01,,Wyoming,WY
15104,Casper Wind Farm 1,onwind,onwind,PP,US,17.0,,,,,,2009,,, ,42.884703,-106.221442,,CWGT,,Wyoming,WY
15105,Streator Cayuga Ridge South 1,onwind,onwind,PP,US,300.0,,,,,,2010,,, ,40.9969,-88.49,,1,,Illinois,IL
15106,Penascal II Wind Project LLC 1,onwind,onwind,PP,US,201.6,,,,,,2010,,, ,27.122529,-97.557372,,1,,Texas,TX
15107,Star Point Wind Project LLC 1,onwind,onwind,PP,US,98.7,,,,,,2010,,, ,45.51,-120.48,,1,,Oregon,OR
15108,Rugby Wind Power Project 1,onwind,onwind,PP,US,149.0,,,,,,2009,,, ,48.4968,-99.9513,,1,,North Dakota,ND
15109,Dry Lake Wind LLC 1,onwind,onwind,PP,US,63.0,,,,,,2009,,, ,34.6596,-110.2842,,1,,Arizona,AZ
15110,WestRock (WA) 1,biomass,biomass,PP,US,64.0,,,,,,2009,,,2023,47.266069,-122.428288,,STG1,,Washington,WA
15111,Santa Maria LFG Power Plant 1,biomass,biomass,PP,US,1.1,,,,,,2008,,, ,34.9537,-120.4142,,EN01,,California,CA
15112,J&A-Santa Maria II LLC 1,biomass,biomass,PP,US,1.4,,,,,,2010,,, ,34.9494,-120.3803,,1,,California,CA
15113,Whittier LFG Power Plant #1 1,biomass,biomass,PP,US,1.1,,,,,,2006,,, ,33.9716,-118.0481,,EN01,,California,CA
15114,Whittier LFG Power Plant #1 2,biomass,biomass,PP,US,1.1,,,,,,2010,,, ,33.9716,-118.0481,,EN02,,California,CA
15115,Newark America Mill 1,OCGT,OCGT,PP,US,6.3,,,,,,2007,,, ,42.561007,-71.848805,,1,,Massachusetts,MA
15116,Mesalands Comm College Wind Turbine 1,onwind,onwind,PP,US,1.5,,,,,,2008,,, ,35.17,-103.74,,1,,New Mexico,NM
15117,Milford Wind Corridor Stage II LLC 1,onwind,onwind,PP,US,102.0,,,,,,2011,,, ,38.58523,-112.931,,1,,Utah,UT
15118,Blue Canyon Windpower V LLC 1,onwind,onwind,PP,US,99.0,,,,,,2009,,, ,34.8217,-98.4525,,GEN 1,,Oklahoma,OK
15119,Meadow Lake Wind Farm LLC 1,onwind,onwind,PP,US,199.7,,,,,,2009,,, ,40.6275,-86.935,,GEN 1,,Indiana,IN
15120,Blackstone Wind Farm LLC 1,onwind,onwind,PP,US,106.0,,,,,,2009,,, ,41.1508,-88.6233,,GEN 1,,Illinois,IL
15121,Lost Lakes Wind Farm LLC 1,onwind,onwind,PP,US,100.0,,,,,,2009,,, ,43.3456,-95.3233,,GEN 1,,Iowa,IA
15122,Meadow Lake Wind Farm II LLC 1,onwind,onwind,PP,US,102.3,,,,,,2010,,, ,40.6431,-87.0242,,GEN1,,Indiana,IN
15123,Blackstone Wind Farm II LLC 1,onwind,onwind,PP,US,200.0,,,,,,2010,,, ,41.1406,-88.53,,GEN 1,,Illinois,IL
15124,Meadow Lake Wind Farm III LLC 1,onwind,onwind,PP,US,103.5,,,,,,2010,,, ,40.5986,-87.0194,,GEN 1,,Indiana,IN
15125,Quilt Block Wind Farm LLC 1,onwind,onwind,PP,US,98.0,,,,,,2017,,, ,42.673333,-90.265277,,GEN 1,,Wisconsin,WI
15126,Greensburg 1,onwind,onwind,PP,US,12.5,,,,,,2010,,, ,37.5499,-99.3444,,GEN 1,,Kansas,KS
15127,Koda Biomass Plant 1,waste,biomass,PP,US,23.4,,,,,,2009,,, ,44.7956,-93.5386,,2222,,Minnesota,MN
15128,Wilton Wind II LLC 1,onwind,onwind,PP,US,49.5,,,,,,2009,,, ,47.1333,-100.7011,,1,,North Dakota,ND
15129,Ashtabula Wind II LLC 1,onwind,onwind,PP,US,120.0,,,,,,2009,,, ,47.292437,-97.931692,,1,,North Dakota,ND
15130,UCI Facilities Management Central Plant 1,CCGT,CCGT,PP,US,13.5,,,,,,2007,,, ,33.6481,-117.8467,,CTG1,,California,CA
15131,UCI Facilities Management Central Plant 2,CCGT,CCGT,PP,US,5.5,,,,,,2007,,, ,33.6481,-117.8467,,STG1,,California,CA
15132,Trail Ridge Landfill Gas Recovery 1,biomass,biomass,PP,US,1.6,,,,,,2008,,, ,30.227953,-82.040881,,1,,Florida,FL
15133,Trail Ridge Landfill Gas Recovery 2,biomass,biomass,PP,US,1.6,,,,,,2008,,, ,30.227953,-82.040881,,2,,Florida,FL
15134,Trail Ridge Landfill Gas Recovery 3,biomass,biomass,PP,US,1.6,,,,,,2008,,, ,30.227953,-82.040881,,3,,Florida,FL
15135,Trail Ridge Landfill Gas Recovery 4,biomass,biomass,PP,US,1.6,,,,,,2008,,, ,30.227953,-82.040881,,4,,Florida,FL
15136,Trail Ridge Landfill Gas Recovery 5,biomass,biomass,PP,US,1.6,,,,,,2008,,, ,30.227953,-82.040881,,5,,Florida,FL
15137,Trail Ridge Landfill Gas Recovery 6,biomass,biomass,PP,US,1.6,,,,,,2008,,, ,30.227953,-82.040881,,6,,Florida,FL
15138,Payne's Ferry 1,onwind,onwind,PP,US,21.0,,,,,,2010,,, ,42.825278,-115.010833,,PFWP,,Idaho,ID
15139,Camp Reed 1,onwind,onwind,PP,US,22.5,,,,,,2010,,, ,42.811944,-115.048889,,CRWP,,Idaho,ID
15140,Yahoo Creek 1,onwind,onwind,PP,US,21.0,,,,,,2010,,, ,42.770833,-114.988611,,YCWP,,Idaho,ID
15141,G2 Energy Marion LLC 1,biomass,biomass,PP,US,1.6,,,,,,2009,,, ,29.122882,-82.055452,,357,,Florida,FL
15142,G2 Energy Marion LLC 2,biomass,biomass,PP,US,0.8,,,,,,2010,,, ,29.122882,-82.055452,,360,,Florida,FL
15143,Beaver Ridge Wind 1,onwind,onwind,PP,US,4.5,,,,,,2008,,, ,44.4967,-69.35,,BR1,,Maine,ME
15144,Stoney Corners Wind Farm 1,onwind,onwind,PP,US,60.0,,,,,,2009,,, ,44.19,-85.2983,,SCWF1,,Michigan,MI
15145,G2 Energy Ostrom Road LLC 1,biomass,biomass,PP,US,1.9,,,,,,2009,,, ,39.0728,-121.3992,,359,,California,CA
15146,G2 Energy Ostrom Road LLC 2,biomass,biomass,PP,US,1.6,,,,,,2013,,, ,39.0728,-121.3992,,361,,California,CA
15147,OREG 4 Peetz 1,other,other,PP,US,4.5,,,,,,2009,,, ,40.9925,-102.853056,,1,,Colorado,CO
15148,Big Sky Wind LLC 1,onwind,onwind,PP,US,239.4,,,,,,2011,,, ,41.599167,-89.456111,,1,,Illinois,IL
15149,Tuana Springs 1,onwind,onwind,PP,US,16.8,,,,,,2010,,, ,42.8925,-115.0164,,1,,Idaho,ID
15150,Eurus Combine Hills Turbine Ranch 2 1,onwind,onwind,PP,US,66.1,,,,,,2010,,, ,45.943,-118.591,,1,,Oregon,OR
15151,Savannah River Site Biomass Cogen 1,waste,biomass,PP,US,20.8,,,,,,2012,,, ,33.283333,-81.666666,,1,,South Carolina,SC
15152,Cambria Wind LLC 1,onwind,onwind,PP,US,62.5,,,,,,2009,,, ,40.3042,-78.6908,,1,,Pennsylvania,PA
15153,RV CSU Power LLC 1,solar,solar,PP,US,1.9,,,,,,2009,,, ,40.591099,-105.145904,,CSU1,,Colorado,CO
15154,Beech Ridge Energy LLC 1,onwind,onwind,PP,US,100.5,,,,,,2010,,, ,38.0878,-80.4925,,GEN1,,West Virginia,WV
15155,Harvest Wind Project 1,onwind,onwind,PP,US,98.9,,,,,,2009,,, ,45.8131,-120.3475,,HWP1,,Washington,WA
15156,Langford Wind Power 1,onwind,onwind,PP,US,150.0,,,,,,2009,,, ,31.085435,-100.67882,,1,,Texas,TX
15157,Barton Chapel Wind Farm 1,onwind,onwind,PP,US,120.0,,,,,,2009,,, ,33.052226,-98.328415,,BC,,Texas,TX
15158,Windy Flats Wind Project 1,onwind,onwind,PP,US,262.2,,,,,,2009,,, ,45.7269,-120.8339,,GEN1,,Washington,WA
15159,White River Lock and Dam 1 1,hydro,Reservoir,PP,US,4.3,,,,,,2007,,, ,35.757401,-91.636887,,LD#1,,Arkansas,AR
15160,White River Lock and Dam 2 1,hydro,Reservoir,PP,US,3.5,,,,,,2007,,, ,35.744036,-91.765418,,LD#2,,Arkansas,AR
15161,White River Lock and Dam 3 1,hydro,Reservoir,PP,US,4.3,,,,,,2006,,, ,35.84361,-91.850521,,LD#3,,Arkansas,AR
15162,Calabasas Gas to Energy Facility 1,biomass,biomass,PP,US,4.6,,,,,,2010,,, ,34.1511,-118.7236,,GEN1,,California,CA
15163,Calabasas Gas to Energy Facility 2,biomass,biomass,PP,US,4.6,,,,,,2010,,, ,34.1511,-118.7236,,GEN3,,California,CA
15164,Farmers Branch Renewable Energy Facility 1,biomass,biomass,PP,US,1.6,,,,,,2011,,, ,33.031111,-96.957222,,GEN1,,Texas,TX
15165,Farmers Branch Renewable Energy Facility 2,biomass,biomass,PP,US,1.6,,,,,,2011,,, ,33.031111,-96.957222,,GEN2,,Texas,TX
15166,Waste Management Lockwood LFGTE 1,biomass,biomass,PP,US,1.6,,,,,,2012,,, ,39.493315,-119.620304,,GEN1,,Nevada,NV
15167,Waste Management Lockwood LFGTE 2,biomass,biomass,PP,US,1.6,,,,,,2012,,, ,39.493315,-119.620304,,GEN2,,Nevada,NV
15168,Mesquite Creek LFGTE Project 1,biomass,biomass,PP,US,1.6,,,,,,2010,,, ,29.7372,-98.0228,,GEN1,,Texas,TX
15169,Mesquite Creek LFGTE Project 2,biomass,biomass,PP,US,1.6,,,,,,2010,,, ,29.7372,-98.0228,,GEN2,,Texas,TX
15170,Waste Management Naples LFGTE Project 1,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,26.155833,-81.658055,,GEN1,,Florida,FL
15171,Waste Management Naples LFGTE Project 2,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,26.155833,-81.658055,,GEN2,,Florida,FL
15172,Waste Management Naples LFGTE Project 3,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,26.155833,-81.658055,,GEN3,,Florida,FL
15173,Waste Management Naples LFGTE Project 4,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,26.155833,-81.658055,,GEN4,,Florida,FL
15174,Waste Management Naples LFGTE Project 5,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,26.155833,-81.658055,,GEN5,,Florida,FL
15175,Waste Management Piedmont LFGTE Project 1,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,36.193611,-80.040555,,GEN1,,North Carolina,NC
15176,Waste Management Piedmont LFGTE Project 2,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,36.193611,-80.040555,,GEN2,,North Carolina,NC
15177,Waste Management Piedmont LFGTE Project 3,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,36.193611,-80.040555,,GEN3,,North Carolina,NC
15178,Suburban Landfill Gas Recovery 1,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,39.912438,-82.244992,,GEN1,,Ohio,OH
15179,Suburban Landfill Gas Recovery 2,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,39.912438,-82.244992,,GEN2,,Ohio,OH
15180,Suburban Landfill Gas Recovery 3,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,39.912438,-82.244992,,GEN3,,Ohio,OH
15181,Suburban Landfill Gas Recovery 4,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,39.912438,-82.244992,,GEN4,,Ohio,OH
15182,Suburban Landfill Gas Recovery 5,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,39.912438,-82.244992,,GEN5,,Ohio,OH
15183,Suburban Landfill Gas Recovery 6,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,39.912438,-82.244992,,GEN6,,Ohio,OH
15184,Suburban Landfill Gas Recovery 7,biomass,biomass,PP,US,0.8,,,,,,2011,,, ,39.912438,-82.244992,,GEN7,,Ohio,OH
15185,Cedar Hills Wind Farm 1,onwind,onwind,PP,US,19.5,,,,,,2010,,, ,46.245556,-103.767222,,1,,North Dakota,ND
15186,Glen Ullin Station 6 1,other,other,PP,US,5.3,,,,,,2009,,, ,46.8214,-101.7564,,1,,North Dakota,ND
15187,Colorado Highlands Wind 1,onwind,onwind,PP,US,71.0,,,,,,2012,,, ,40.756944,-102.743055,,CHW 1.00,,Colorado,CO
15188,Colorado Highlands Wind 2,onwind,onwind,PP,US,25.1,,,,,,2013,,, ,40.756944,-102.743055,,CHW 2.00,,Colorado,CO
15189,University of Delaware Wind Turbine 1,onwind,onwind,PP,US,2.0,,,,,,2010,,, ,38.782931,-75.164903,,FSMW,,Delaware,DE
15190,Meadow Lake Wind Farm IV 1,onwind,onwind,PP,US,105.7,,,,,,2010,,, ,40.6778,-87.0328,,GEN 1,,Indiana,IN
15191,HSCo CHP 1,OCGT,OCGT,PP,US,4.0,,,,,,2009,,,2039,41.7614,-72.6686,,1,,Connecticut,CT
15192,PPL Frey Farm Landfill Wind 1,onwind,onwind,PP,US,3.2,,,,,,2011,,, ,39.959167,-76.455555,,1,,Pennsylvania,PA
15193,Orono Hydro Station 1,hydro,Reservoir,PP,US,0.5,,,,,,2009,,, ,44.8803,-68.6647,,1,,Maine,ME
15194,Orono Hydro Station 2,hydro,Reservoir,PP,US,0.6,,,,,,2009,,, ,44.8803,-68.6647,,2,,Maine,ME
15195,Orono Hydro Station 3,hydro,Reservoir,PP,US,0.8,,,,,,2009,,, ,44.8803,-68.6647,,3,,Maine,ME
15196,Orono Hydro Station 4,hydro,Reservoir,PP,US,0.8,,,,,,2009,,, ,44.8803,-68.6647,,4,,Maine,ME
15197,Cricket Valley Energy 1,CCGT,CCGT,PP,US,174.2,,,,,,2020,,, ,41.676111,-73.581111,,U001,,New York,NY
15198,Cricket Valley Energy 2,CCGT,CCGT,PP,US,174.2,,,,,,2020,,, ,41.676111,-73.581111,,U002,,New York,NY
15199,Cricket Valley Energy 3,CCGT,CCGT,PP,US,174.2,,,,,,2020,,, ,41.676111,-73.581111,,U003,,New York,NY
15200,Cricket Valley Energy 4,CCGT,CCGT,PP,US,263.3,,,,,,2020,,, ,41.676111,-73.581111,,U004,,New York,NY
15201,Cricket Valley Energy 5,CCGT,CCGT,PP,US,263.3,,,,,,2020,,, ,41.676111,-73.581111,,U005,,New York,NY
15202,Cricket Valley Energy 6,CCGT,CCGT,PP,US,263.3,,,,,,2020,,, ,41.676111,-73.581111,,U006,,New York,NY
15203,Chautauqua LFGTE Facility 1,biomass,biomass,PP,US,1.6,,,,,,2010,,, ,42.1989,-79.3186,,GEN1,,New York,NY
15204,Chautauqua LFGTE Facility 2,biomass,biomass,PP,US,1.6,,,,,,2010,,, ,42.1989,-79.3186,,GEN2,,New York,NY
15205,Chautauqua LFGTE Facility 3,biomass,biomass,PP,US,1.6,,,,,,2010,,, ,42.1989,-79.3186,,GEN3,,New York,NY
15206,Chautauqua LFGTE Facility 4,biomass,biomass,PP,US,1.6,,,,,,2010,,, ,42.1989,-79.3186,,GEN4,,New York,NY
15207,Chautauqua LFGTE Facility 5,biomass,biomass,PP,US,1.6,,,,,,2011,,, ,42.1989,-79.3186,,GEN5,,New York,NY
15208,Chautauqua LFGTE Facility 6,biomass,biomass,PP,US,1.6,,,,,,2011,,, ,42.1989,-79.3186,,GEN6,,New York,NY
15209,Pillar Mountain Wind Project Microgrid 1,onwind,onwind,PP,US,4.5,,,,,,2009,,, ,57.7869,-152.4406,,1,,Alaska,AK
15210,Pillar Mountain Wind Project Microgrid 2,onwind,onwind,PP,US,4.5,,,,,,2012,,, ,57.7869,-152.4406,,2,,Alaska,AK
15211,Vantage Wind Energy LLC 1,onwind,onwind,PP,US,90.0,,,,,,2010,,, ,46.9547,-120.1819,,1,,Washington,WA
15212,Lost Creek Wind Energy Facility 1,onwind,onwind,PP,US,150.0,,,,,,2010,,, ,39.981389,-94.518056,,LCW,,Missouri,MO
15213,Little Quinnesec Falls Hydro Project 1,hydro,Reservoir,PP,US,1.9,,,,,,1909,,, ,45.7736,-87.9894,,UNIT1,,Michigan,MI
15214,Little Quinnesec Falls Hydro Project 2,hydro,Reservoir,PP,US,0.8,,,,,,1900,,, ,45.7736,-87.9894,,UNIT2,,Michigan,MI
15215,Little Quinnesec Falls Hydro Project 3,hydro,Reservoir,PP,US,1.9,,,,,,1911,,, ,45.7736,-87.9894,,UNIT3,,Michigan,MI
15216,Little Quinnesec Falls Hydro Project 4,hydro,Reservoir,PP,US,1.0,,,,,,1900,,, ,45.7736,-87.9894,,UNIT4,,Michigan,MI
15217,Little Quinnesec Falls Hydro Project 5,hydro,Reservoir,PP,US,1.0,,,,,,1900,,, ,45.7736,-87.9894,,UNIT5,,Michigan,MI
15218,Little Quinnesec Falls Hydro Project 6,hydro,Reservoir,PP,US,2.4,,,,,,1916,,, ,45.7736,-87.9894,,UNIT6,,Michigan,MI
15219,Exelon Solar Chicago 1,solar,solar,PP,US,9.0,,,,,,2009,,, ,41.6758,-87.6514,,ECS 1.00,,Illinois,IL
15220,Spring Valley Wind Project 1,onwind,onwind,PP,US,150.0,,,,,,2012,,, ,39.104167,-114.492222,,WTG,,Nevada,NV
15221,Day County Wind LLC 1,onwind,onwind,PP,US,99.0,,,,,,2010,,, ,45.215,-97.9056,,GE15,,South Dakota,SD
15222,Lower Snake River Wind Energy Project 1,onwind,onwind,PP,US,342.7,,,,,,2012,,, ,46.524167,-117.821666,,LSR 1,,Washington,WA
15223,"High Point, POLO 1",oil,oil,PP,US,1.8,,,,,,2007,,, ,35.97,-79.96,,1,,North Carolina,NC
15224,Blue Wing Solar Energy Generation 1,solar,solar,PP,US,13.9,,,,,,2010,,, ,29.304177,-98.400339,,1,,Texas,TX
15225,Bent Tree Wind Farm Phase 1 1,onwind,onwind,PP,US,201.3,,,,,,2011,,, ,43.724596,-93.450429,,1,,Minnesota,MN
15226,Glacier Hills 1,onwind,onwind,PP,US,162.0,,,,,,2011,,, ,43.563889,-89.148056,,1,,Wisconsin,WI
15227,Shelby Solar Energy Generation Facility 1,solar,solar,PP,US,0.9,,,,,,2010,,, ,35.2536,-81.5956,,1,,North Carolina,NC
15228,FPL Energy Montezuma Winds LLC 1,onwind,onwind,PP,US,36.8,,,,,,2010,,, ,38.163581,-121.79661,,S2.3,,California,CA
15229,Jacksonville Solar 1,solar,solar,PP,US,12.6,,,,,,2010,,, ,30.320748,-81.956377,,1,,Florida,FL
15230,Wyandot Solar Farm 1,solar,solar,PP,US,10.0,,,,,,2010,,, ,40.8795,-83.317072,,1,,Ohio,OH
15231,PSEG Hackettstown 1,solar,solar,PP,US,2.0,,,,,,2009,,, ,40.860629,-74.822935,,1,,New Jersey,NJ
15232,CM48 1,solar,solar,PP,US,8.0,,,,,,2010,,, ,35.7814,-114.9933,,PV02,,Nevada,NV
15233,CM48 2,solar,solar,PP,US,10.0,,,,,,2010,,, ,35.7814,-114.9933,,PV03,,Nevada,NV
15234,CM48 3,solar,solar,PP,US,10.0,,,,,,2010,,, ,35.7814,-114.9933,,PV04,,Nevada,NV
15235,CM48 4,solar,solar,PP,US,10.0,,,,,,2010,,, ,35.7814,-114.9933,,PV05,,Nevada,NV
15236,CM48 5,solar,solar,PP,US,10.0,,,,,,2010,,, ,35.7814,-114.9933,,PV06,,Nevada,NV
15237,Soldotna 1,OCGT,OCGT,PP,US,50.0,,,,,,2014,,, ,60.499444,-150.997222,,1,,Alaska,AK
15238,Soldotna 2,other,battery,Store,US,46.5,,,,,,2022,,, ,60.499444,-150.997222,,3,,Alaska,AK
15239,Thomson Reuters Data Center Bldg ES101 1,oil,oil,PP,US,1.2,,,,,,2009,,, ,44.8244,-93.1139,,1,,Minnesota,MN
15240,Thomson Reuters Data Center Bldg H 1,oil,oil,PP,US,2.0,,,,,,2007,,, ,44.8289,-93.1167,,1,,Minnesota,MN
15241,Thomson Reuters Data Center Bldg H 2,oil,oil,PP,US,2.0,,,,,,2007,,, ,44.8289,-93.1167,,2,,Minnesota,MN
15242,Thomson Reuters Data Center Bldg H 3,oil,oil,PP,US,2.0,,,,,,2007,,, ,44.8289,-93.1167,,3,,Minnesota,MN
15243,Thomson Reuters Data Center Bldg H 4,oil,oil,PP,US,2.0,,,,,,2007,,, ,44.8289,-93.1167,,4,,Minnesota,MN
15244,Cedar Creek II 1,onwind,onwind,PP,US,248.3,,,,,,2011,,, ,40.9475,-103.783889,,1,,Colorado,CO
15245,Goshen Phase II 1,onwind,onwind,PP,US,124.5,,,,,,2010,,, ,43.467057,-111.836381,,1,,Idaho,ID
15246,Papalote Creek II LLC 1,onwind,onwind,PP,US,200.1,,,,,,2010,,, ,27.9958,-97.2967,,1,,Texas,TX
15247,ENEL Salt Wells LLC 1,geothermal,geothermal,PP,US,11.8,,,,,,2009,,, ,39.2944,-118.5725,,101,,Nevada,NV
15248,ENEL Salt Wells LLC 2,geothermal,geothermal,PP,US,11.8,,,,,,2009,,, ,39.2944,-118.5725,,201,,Nevada,NV
15249,Waverly Community Wind Project 1,onwind,onwind,PP,US,0.9,,,,,,2009,,, ,42.7317,-92.4711,,CAN1,,Iowa,IA
15250,Waverly Community Wind Project 2,onwind,onwind,PP,US,0.9,,,,,,2012,,, ,42.7317,-92.4711,,CAN2,,Iowa,IA
15251,Waverly Community Wind Project 3,onwind,onwind,PP,US,0.9,,,,,,2001,,, ,42.7317,-92.4711,,SK4,,Iowa,IA
15252,Crayola Solar Project 1,solar,solar,PP,US,1.0,,,,,,2010,,, ,40.760545,-75.238452,,1,,Pennsylvania,PA
15253,Crayola Solar Project 2,solar,solar,PP,US,1.0,,,,,,2011,,, ,40.760545,-75.238452,,2,,Pennsylvania,PA
15254,Crayola Solar Project 3,solar,solar,PP,US,0.8,,,,,,2012,,, ,40.760545,-75.238452,,3,,Pennsylvania,PA
15255,Solar Photovoltaic Project #03 1,solar,solar,PP,US,0.5,,,,,,2011,,, ,34.094279,-117.400113,,S003A,,California,CA
15256,Solar Photovoltaic Project #03 2,solar,solar,PP,US,0.5,,,,,,2011,,, ,34.094279,-117.400113,,S003B,,California,CA
15257,Solar Photovoltaic Project #05 1,solar,solar,PP,US,0.5,,,,,,2012,,, ,34.086276,-117.230571,,S005A,,California,CA
15258,Solar Photovoltaic Project #05 2,solar,solar,PP,US,0.5,,,,,,2012,,, ,34.086276,-117.230571,,S005B,,California,CA
15259,Solar Photovoltaic Project #05 3,solar,solar,PP,US,0.5,,,,,,2012,,, ,34.086276,-117.230571,,S005C,,California,CA
15260,Solar Photovoltaic Project #05 4,solar,solar,PP,US,0.5,,,,,,2012,,, ,34.086276,-117.230571,,S005D,,California,CA
15261,Solar Photovoltaic Project #05 5,solar,solar,PP,US,0.5,,,,,,2012,,, ,34.086276,-117.230571,,S005E,,California,CA
