Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID,bus
Manchief Electric Generating Station 2,OCGT,OCGT,PP,US,150,,,,,,2000,,, ,40.217143,-103.68504,,UN2,
"Walton County Power, LLC 1",OCGT,OCGT,PP,US,164.7,,,,,,2001,,, ,33.8148,-83.6954,,101G,
"Walton County Power, LLC 2",OCGT,OCGT,PP,US,164.7,,,,,,2001,,, ,33.8148,-83.6954,,102G,
"Walton County Power, LLC 3",OCGT,OCGT,PP,US,164.7,,,,,,2001,,, ,33.8148,-83.6954,,103G,
Desert Basin 1,CCGT,CCGT,PP,US,187,,,,,,2001,,, ,32.9042,-111.7889,,CTG1,
Desert Basin 2,CCGT,CCGT,PP,US,187,,,,,,2001,,, ,32.9042,-111.7889,,CTG2,
Desert Basin 3,OCGT,OCGT,PP,US,49.5,,,,,,2022,,, ,32.9042,-111.7889,,CTG4,
Desert Basin 4,OCGT,OCGT,PP,US,49.5,,,,,,2022,,, ,32.9042,-111.7889,,CTG5,
Desert Basin 5,CCGT,CCGT,PP,US,272.1,,,,,,2001,,, ,32.9042,-111.7889,,STG,
Kendall County Generation Facility 1,CCGT,CCGT,PP,US,180,,,,,,2002,,, ,41.4797,-88.2581,,CTG1,
Kendall County Generation Facility 2,CCGT,CCGT,PP,US,180,,,,,,2002,,, ,41.4797,-88.2581,,CTG2,
Kendall County Generation Facility 3,CCGT,CCGT,PP,US,180,,,,,,2002,,, ,41.4797,-88.2581,,CTG3,
Kendall County Generation Facility 4,CCGT,CCGT,PP,US,180,,,,,,2002,,, ,41.4797,-88.2581,,CTG4,
Kendall County Generation Facility 5,CCGT,CCGT,PP,US,134,,,,,,2002,,, ,41.4797,-88.2581,,STG1,
Kendall County Generation Facility 6,CCGT,CCGT,PP,US,134,,,,,,2002,,, ,41.4797,-88.2581,,STG2,
Kendall County Generation Facility 7,CCGT,CCGT,PP,US,134,,,,,,2002,,, ,41.4797,-88.2581,,STG3,
Kendall County Generation Facility 8,CCGT,CCGT,PP,US,134,,,,,,2002,,, ,41.4797,-88.2581,,STG4,
Tenaska Gateway Generating Station 1,CCGT,CCGT,PP,US,183.2,,,,,,2001,,, ,32.017826,-94.619743,,GTG1,
Tenaska Gateway Generating Station 2,CCGT,CCGT,PP,US,183.2,,,,,,2001,,, ,32.017826,-94.619743,,GTG2,
Tenaska Gateway Generating Station 3,CCGT,CCGT,PP,US,183.2,,,,,,2001,,, ,32.017826,-94.619743,,GTG3,
Tenaska Gateway Generating Station 4,CCGT,CCGT,PP,US,390,,,,,,2001,,, ,32.017826,-94.619743,,STG1,
Thomson Reuters Campus Bldg A-D 1,oil,oil,PP,US,2,,,,,,1999,,, ,44.8196,-93.1156,,3086,
Thomson Reuters Campus Bldg A-D 2,oil,oil,PP,US,2,,,,,,1999,,, ,44.8196,-93.1156,,3087,
Thomson Reuters Campus Bldg A-D 3,oil,oil,PP,US,2,,,,,,1999,,, ,44.8196,-93.1156,,3088,
Thomson Reuters Campus Bldg A-D 4,oil,oil,PP,US,2,,,,,,1999,,, ,44.8196,-93.1156,,3089,
Thomson Reuters Campus Bldg A-D 5,oil,oil,PP,US,2,,,,,,1999,,, ,44.8196,-93.1156,,3090,
Thomson Reuters Campus Bldg A-D 6,oil,oil,PP,US,2,,,,,,1999,,, ,44.8196,-93.1156,,3091,
Thomson Reuters Campus Bldg A-D 7,oil,oil,PP,US,2,,,,,,1999,,, ,44.8196,-93.1156,,3093,
Alliant Energy Neenah 1,OCGT,OCGT,PP,US,185.5,,,,,,2000,,, ,44.1936,-88.5064,,CT01,
Alliant Energy Neenah 2,OCGT,OCGT,PP,US,185.5,,,,,,2000,,, ,44.1936,-88.5064,,CT02,
Rio Nogales Power Project 1,CCGT,CCGT,PP,US,189,,,,,,2002,,, ,29.593056,-97.973215,,CTG1,
Rio Nogales Power Project 2,CCGT,CCGT,PP,US,189,,,,,,2002,,, ,29.593056,-97.973215,,CTG2,
Rio Nogales Power Project 3,CCGT,CCGT,PP,US,189,,,,,,2002,,, ,29.593056,-97.973215,,CTG3,
Rio Nogales Power Project 4,CCGT,CCGT,PP,US,373.2,,,,,,2002,,, ,29.593056,-97.973215,,STG1,
Walton Discover Power Facility 1,OCGT,OCGT,PP,US,51.5,,,,,,1999,,, ,32.54098,-85.038879,,UN1,
Walton Discover Power Facility 2,OCGT,OCGT,PP,US,51.5,,,,,,1999,,, ,32.54098,-85.038879,,UN2,
Wolf Hollow I LP 1,CCGT,CCGT,PP,US,243.9,,,,,,2003,,, ,32.33422,-97.731686,,CTG1,
Wolf Hollow I LP 2,CCGT,CCGT,PP,US,243.9,,,,,,2003,,, ,32.33422,-97.731686,,CTG2,
Wolf Hollow I LP 3,CCGT,CCGT,PP,US,300.6,,,,,,2003,,, ,32.33422,-97.731686,,ST,
Hawk Road Facility 1,OCGT,OCGT,PP,US,165,,,,,,2001,,, ,33.358472,-84.991391,,CT1,
Hawk Road Facility 2,OCGT,OCGT,PP,US,165,,,,,,2001,,, ,33.358472,-84.991391,,CT2,
Hawk Road Facility 3,OCGT,OCGT,PP,US,165,,,,,,2001,,, ,33.358472,-84.991391,,CT3,
Hays Energy Project 1,CCGT,CCGT,PP,US,241.7,,,,,,2002,,, ,29.7806,-97.9894,,U1,
Hays Energy Project 2,CCGT,CCGT,PP,US,241.7,,,,,,2002,,, ,29.7806,-97.9894,,U2,
Hays Energy Project 3,CCGT,CCGT,PP,US,252.8,,,,,,2002,,, ,29.7806,-97.9894,,U3,
Hays Energy Project 4,CCGT,CCGT,PP,US,252.8,,,,,,2002,,, ,29.7806,-97.9894,,U4,
Green Country Energy LLC 1,CCGT,CCGT,PP,US,179.3,,,,,,2002,,, ,35.9833,-95.9346,,CTG1,
Green Country Energy LLC 2,CCGT,CCGT,PP,US,179.3,,,,,,2002,,, ,35.9833,-95.9346,,CTG2,
Green Country Energy LLC 3,CCGT,CCGT,PP,US,179.3,,,,,,2002,,, ,35.9833,-95.9346,,CTG3,
Green Country Energy LLC 4,CCGT,CCGT,PP,US,122,,,,,,2002,,, ,35.9833,-95.9346,,STG1,
Green Country Energy LLC 5,CCGT,CCGT,PP,US,122,,,,,,2002,,, ,35.9833,-95.9346,,STG2,
Green Country Energy LLC 6,CCGT,CCGT,PP,US,122,,,,,,2002,,, ,35.9833,-95.9346,,STG3,
Worthington Generation LLC 1,OCGT,OCGT,PP,US,60.5,,,,,,2000,,, ,39.0708,-87.0128,,1,
Worthington Generation LLC 2,OCGT,OCGT,PP,US,60.5,,,,,,2000,,, ,39.0708,-87.0128,,2,
Worthington Generation LLC 3,OCGT,OCGT,PP,US,60.5,,,,,,2000,,, ,39.0708,-87.0128,,3,
Worthington Generation LLC 4,OCGT,OCGT,PP,US,60.5,,,,,,2000,,, ,39.0708,-87.0128,,4,
Lake Road Generating Plant 1,CCGT,CCGT,PP,US,280,,,,,,2002,,, ,41.872043,-71.895799,,U1,
Lake Road Generating Plant 2,CCGT,CCGT,PP,US,280,,,,,,2002,,, ,41.872043,-71.895799,,U2,
Lake Road Generating Plant 3,CCGT,CCGT,PP,US,280,,,,,,2002,,, ,41.872043,-71.895799,,U3,
La Paloma Generating Plant 1,CCGT,CCGT,PP,US,289,,,,,,2003,,, ,35.2956,-119.5919,,GEN1,
La Paloma Generating Plant 2,CCGT,CCGT,PP,US,289,,,,,,2003,,, ,35.2956,-119.5919,,GEN2,
La Paloma Generating Plant 3,CCGT,CCGT,PP,US,289,,,,,,2003,,, ,35.2956,-119.5919,,GEN3,
La Paloma Generating Plant 4,CCGT,CCGT,PP,US,289,,,,,,2003,,, ,35.2956,-119.5919,,GEN4,
Bank of America Plaza 1,oil,oil,PP,US,1.5,,,,,,1991,,, ,33.7708,-84.3861,,GEN1,
Bank of America Plaza 2,oil,oil,PP,US,1.5,,,,,,1991,,, ,33.7708,-84.3861,,GEN2,
Guadalupe Generating Station 1,CCGT,CCGT,PP,US,171.1,,,,,,2000,,, ,29.6244,-98.1419,,CTG1,
Guadalupe Generating Station 2,CCGT,CCGT,PP,US,171.1,,,,,,2000,,, ,29.6244,-98.1419,,CTG2,
Guadalupe Generating Station 3,CCGT,CCGT,PP,US,171.1,,,,,,2000,,, ,29.6244,-98.1419,,CTG3,
Guadalupe Generating Station 4,CCGT,CCGT,PP,US,171.1,,,,,,2000,,, ,29.6244,-98.1419,,CTG4,
Guadalupe Generating Station 5,CCGT,CCGT,PP,US,201.9,,,,,,2000,,, ,29.6244,-98.1419,,STG1,
Guadalupe Generating Station 6,CCGT,CCGT,PP,US,201.9,,,,,,2000,,, ,29.6244,-98.1419,,STG2,
Lost Pines 1 Power Project 1,CCGT,CCGT,PP,US,202.5,,,,,,2001,,, ,30.1478,-97.2714,,CTA,
Lost Pines 1 Power Project 2,CCGT,CCGT,PP,US,202.5,,,,,,2001,,, ,30.1478,-97.2714,,CTB,
Lost Pines 1 Power Project 3,CCGT,CCGT,PP,US,204,,,,,,2001,,, ,30.1478,-97.2714,,ST,
MM Albany Energy 1,biomass,biomass,PP,US,0.9,,,,,,1998,,, ,42.704391,-73.850866,,UNT1,
MM Albany Energy 2,biomass,biomass,PP,US,0.9,,,,,,1998,,, ,42.704391,-73.850866,,UNT2,
MM Albany Energy 3,biomass,biomass,PP,US,0.9,,,,,,2008,,, ,42.704391,-73.850866,,UNT3,
MM Albany Energy 4,biomass,biomass,PP,US,1.6,,,,,,2012,,, ,42.704391,-73.850866,,UNT4,
MM Albany Energy 5,biomass,biomass,PP,US,1.6,,,,,,2012,,, ,42.704391,-73.850866,,UNT5,
MM Prince William Energy 1,biomass,biomass,PP,US,0.9,,,,,,1998,,, ,38.638333,-77.414722,,UNT1,
MM Prince William Energy 2,biomass,biomass,PP,US,0.9,,,,,,1998,,, ,38.638333,-77.414722,,UNT2,
MM Prince William Energy 3,biomass,biomass,PP,US,1.6,,,,,,2013,,, ,38.638333,-77.414722,,UNT3,
MM Prince William Energy 4,biomass,biomass,PP,US,1.6,,,,,,2013,,, ,38.638333,-77.414722,,UNT4,
MM Prince William Energy 5,biomass,biomass,PP,US,1.6,,,,,,2013,,, ,38.638333,-77.414722,,UNT5,
MM Tulare Energy 1,biomass,biomass,PP,US,0.9,,,,,,1998,,, ,36.388,-119.394,,UNT1,
MM Tulare Energy 2,biomass,biomass,PP,US,0.9,,,,,,1998,,, ,36.388,-119.394,,UNT2,
MM Lopez Energy 1,biomass,biomass,PP,US,3,,,,,,1998,,, ,34.2925,-118.389444,,UNT1,
Bluegrass Generating Station 1,OCGT,OCGT,PP,US,208,,,,,,2002,,, ,38.3902,-85.4133,,CT1,
Bluegrass Generating Station 2,OCGT,OCGT,PP,US,208,,,,,,2002,,, ,38.3902,-85.4133,,CT2,
Bluegrass Generating Station 3,OCGT,OCGT,PP,US,208,,,,,,2002,,, ,38.3902,-85.4133,,CT3,
Calcasieu 1,OCGT,OCGT,PP,US,174.3,,,,,,2000,,, ,30.1608,-93.345,,G101,
Calcasieu 2,OCGT,OCGT,PP,US,184.5,,,,,,2001,,, ,30.1608,-93.345,,G102,
Broad River Energy Center 1,OCGT,OCGT,PP,US,197,,,,,,2000,,, ,35.0786,-81.575,,CT01,
Broad River Energy Center 2,OCGT,OCGT,PP,US,197,,,,,,2000,,, ,35.0786,-81.575,,CT02,
Broad River Energy Center 3,OCGT,OCGT,PP,US,197,,,,,,2000,,, ,35.0786,-81.575,,CT03,
Broad River Energy Center 4,OCGT,OCGT,PP,US,197,,,,,,2001,,, ,35.0786,-81.575,,CT04,
Broad River Energy Center 5,OCGT,OCGT,PP,US,197,,,,,,2001,,, ,35.0786,-81.575,,CT05,
Bastrop Energy Center 1,CCGT,CCGT,PP,US,188.2,,,,,,2002,,, ,30.1458,-97.55,,1,
Bastrop Energy Center 2,CCGT,CCGT,PP,US,188.2,,,,,,2002,,, ,30.1458,-97.55,,2,
Bastrop Energy Center 3,CCGT,CCGT,PP,US,242.3,,,,,,2002,,, ,30.1458,-97.55,,3,
Granite Ridge 1,CCGT,CCGT,PP,US,260,,,,,,2003,,, ,42.9042,-71.4261,,CT11,
Granite Ridge 2,CCGT,CCGT,PP,US,260,,,,,,2003,,, ,42.9042,-71.4261,,CT12,
Granite Ridge 3,CCGT,CCGT,PP,US,270,,,,,,2003,,, ,42.9042,-71.4261,,STG,
Bosque County Peaking 1,CCGT,CCGT,PP,US,154,,,,,,2000,,, ,31.8594,-97.3586,,GT-1,
Bosque County Peaking 2,CCGT,CCGT,PP,US,154,,,,,,2000,,, ,31.8594,-97.3586,,GT-2,
Bosque County Peaking 3,CCGT,CCGT,PP,US,154,,,,,,2001,,, ,31.8594,-97.3586,,GT-3,
Bosque County Peaking 4,CCGT,CCGT,PP,US,95,,,,,,2001,,, ,31.8594,-97.3586,,ST-4,
Bosque County Peaking 5,CCGT,CCGT,PP,US,250,,,,,,2010,,, ,31.8594,-97.3586,,ST-5,
Acadia Energy Center 1,CCGT,CCGT,PP,US,215.1,,,,,,2002,,, ,30.428611,-92.413056,,CT11,
Acadia Energy Center 2,CCGT,CCGT,PP,US,215.1,,,,,,2002,,, ,30.428611,-92.413056,,CT12,
Acadia Energy Center 3,CCGT,CCGT,PP,US,215.1,,,,,,2002,,, ,30.428611,-92.413056,,CT24,
Acadia Energy Center 4,CCGT,CCGT,PP,US,215.1,,,,,,2002,,, ,30.428611,-92.413056,,CT25,
Acadia Energy Center 5,CCGT,CCGT,PP,US,264.4,,,,,,2002,,, ,30.428611,-92.413056,,ST13,
Acadia Energy Center 6,CCGT,CCGT,PP,US,264.4,,,,,,2002,,, ,30.428611,-92.413056,,ST26,
Eastman Cogeneration Facility 1,CCGT,CCGT,PP,US,170,,,,,,2001,,, ,32.4481,-94.6903,,GEN1,
Eastman Cogeneration Facility 2,CCGT,CCGT,PP,US,170,,,,,,2001,,, ,32.4481,-94.6903,,GEN2,
Eastman Cogeneration Facility 3,CCGT,CCGT,PP,US,127.7,,,,,,2001,,, ,32.4481,-94.6903,,GEN3,
South Point Energy Center 1,CCGT,CCGT,PP,US,236,,,,,,2001,,, ,34.8678,-114.5317,,A,
South Point Energy Center 2,CCGT,CCGT,PP,US,236,,,,,,2001,,, ,34.8678,-114.5317,,B,
South Point Energy Center 3,CCGT,CCGT,PP,US,236,,,,,,2001,,, ,34.8678,-114.5317,,ST1,
Dogwood Energy Facility 1,CCGT,CCGT,PP,US,192.6,,,,,,2001,,, ,38.7931,-94.3006,,CT-1,
Dogwood Energy Facility 2,CCGT,CCGT,PP,US,192.6,,,,,,2001,,, ,38.7931,-94.3006,,CT-2,
Dogwood Energy Facility 3,CCGT,CCGT,PP,US,270,,,,,,2002,,, ,38.7931,-94.3006,,ST-1,
Rathdrum Power LLC 1,CCGT,CCGT,PP,US,179.4,,,,,,2001,,, ,47.7858,-116.9203,,CTG1,
Rathdrum Power LLC 2,CCGT,CCGT,PP,US,122.1,,,,,,2001,,, ,47.7858,-116.9203,,STG1,
Sunrise Power LLC 1,CCGT,CCGT,PP,US,264,,,,,,2003,,, ,35.2097,-119.585,,STG,
Sunrise Power LLC 2,CCGT,CCGT,PP,US,210.6,,,,,,2001,,, ,35.2097,-119.585,,X718,
Sunrise Power LLC 3,CCGT,CCGT,PP,US,210.6,,,,,,2001,,, ,35.2097,-119.585,,X719,
Nelson Energy Center 1,CCGT,CCGT,PP,US,181.9,,,,,,2015,,, ,41.774444,-89.607222,,CT1,
Nelson Energy Center 2,CCGT,CCGT,PP,US,179.4,,,,,,2015,,, ,41.774444,-89.607222,,CT2,
Nelson Energy Center 3,CCGT,CCGT,PP,US,133.1,,,,,,2015,,, ,41.774444,-89.607222,,ST1,
Nelson Energy Center 4,CCGT,CCGT,PP,US,133.1,,,,,,2015,,, ,41.774444,-89.607222,,ST2,
Aera San Ardo Cogen Facility 1,OCGT,OCGT,PP,US,3,,,,,,1989,,, ,35.953293,-120.859952,,UN-A,
Aera San Ardo Cogen Facility 2,OCGT,OCGT,PP,US,3.2,,,,,,1989,,, ,35.953293,-120.859952,,UN-B,
Channelview Cogeneration Plant 1,CCGT,CCGT,PP,US,192.1,,,,,,2002,,, ,29.836952,-95.121744,,GT1,
Channelview Cogeneration Plant 2,CCGT,CCGT,PP,US,192.1,,,,,,2002,,, ,29.836952,-95.121744,,GT2,
Channelview Cogeneration Plant 3,CCGT,CCGT,PP,US,192.1,,,,,,2002,,, ,29.836952,-95.121744,,GT3,
Channelview Cogeneration Plant 4,CCGT,CCGT,PP,US,192.1,,,,,,2001,,, ,29.836952,-95.121744,,GT4,
Channelview Cogeneration Plant 5,CCGT,CCGT,PP,US,149.9,,,,,,2002,,, ,29.836952,-95.121744,,ST1,
Cordova Energy 1,CCGT,CCGT,PP,US,210,,,,,,2001,,, ,41.712216,-90.279679,,PT11,
Cordova Energy 2,CCGT,CCGT,PP,US,210,,,,,,2001,,, ,41.712216,-90.279679,,PT21,
Cordova Energy 3,CCGT,CCGT,PP,US,191.2,,,,,,2001,,, ,41.712216,-90.279679,,PT31,
Osceola Generating Station (FL) 1,OCGT,OCGT,PP,US,197.2,,,,,,2001,,, ,28.1289,-81.0978,,CTG1,
Osceola Generating Station (FL) 2,OCGT,OCGT,PP,US,197.2,,,,,,2001,,, ,28.1289,-81.0978,,CTG2,
Osceola Generating Station (FL) 3,OCGT,OCGT,PP,US,185.6,,,,,,2002,,, ,28.1289,-81.0978,,CTG3,
Ontelaunee Energy Center 1,CCGT,CCGT,PP,US,250,,,,,,2002,,, ,40.4219,-75.9356,,CTG1,
Ontelaunee Energy Center 2,CCGT,CCGT,PP,US,250,,,,,,2002,,, ,40.4219,-75.9356,,CTG2,
Ontelaunee Energy Center 3,CCGT,CCGT,PP,US,228,,,,,,2002,,, ,40.4219,-75.9356,,STG,
Springdale 1 & 2 1,OCGT,OCGT,PP,US,43.8,,,,,,1999,,, ,40.546667,-79.768333,,UNT1,
Springdale 1 & 2 2,OCGT,OCGT,PP,US,43.8,,,,,,1999,,, ,40.546667,-79.768333,,UNT2,
Caledonia 1,CCGT,CCGT,PP,US,161,,,,,,2003,,, ,33.6464,-88.2717,,CTG1,
Caledonia 2,CCGT,CCGT,PP,US,161,,,,,,2003,,, ,33.6464,-88.2717,,CTG2,
Caledonia 3,CCGT,CCGT,PP,US,161,,,,,,2003,,, ,33.6464,-88.2717,,CTG3,
Caledonia 4,CCGT,CCGT,PP,US,106,,,,,,2003,,, ,33.6464,-88.2717,,STG1,
Caledonia 5,CCGT,CCGT,PP,US,106,,,,,,2003,,, ,33.6464,-88.2717,,STG2,
Caledonia 6,CCGT,CCGT,PP,US,106,,,,,,2003,,, ,33.6464,-88.2717,,STG3,
Riverside Generating LLC 1,OCGT,OCGT,PP,US,230,,,,,,2001,,, ,38.191661,-82.604586,,GTG1,
Riverside Generating LLC 2,OCGT,OCGT,PP,US,230,,,,,,2001,,, ,38.191661,-82.604586,,GTG2,
Riverside Generating LLC 3,OCGT,OCGT,PP,US,230,,,,,,2001,,, ,38.191661,-82.604586,,GTG3,
Riverside Generating LLC 4,OCGT,OCGT,PP,US,230,,,,,,2002,,, ,38.191661,-82.604586,,GTG4,
Riverside Generating LLC 5,OCGT,OCGT,PP,US,230,,,,,,2002,,, ,38.191661,-82.604586,,GTG5,
Elwood Energy LLC 1,OCGT,OCGT,PP,US,192,,,,,,1999,,, ,41.4388,-88.1236,,GT1,
Elwood Energy LLC 2,OCGT,OCGT,PP,US,192,,,,,,1999,,, ,41.4388,-88.1236,,GT2,
Elwood Energy LLC 3,OCGT,OCGT,PP,US,192,,,,,,1999,,, ,41.4388,-88.1236,,GT3,
Elwood Energy LLC 4,OCGT,OCGT,PP,US,192,,,,,,1999,,, ,41.4388,-88.1236,,GT4,
Elwood Energy LLC 5,OCGT,OCGT,PP,US,192,,,,,,2001,,, ,41.4388,-88.1236,,GT5,
Elwood Energy LLC 6,OCGT,OCGT,PP,US,192,,,,,,2001,,, ,41.4388,-88.1236,,GT6,
Elwood Energy LLC 7,OCGT,OCGT,PP,US,192,,,,,,2001,,, ,41.4388,-88.1236,,GT7,
Elwood Energy LLC 8,OCGT,OCGT,PP,US,192,,,,,,2001,,, ,41.4388,-88.1236,,GT8,
Elwood Energy LLC 9,OCGT,OCGT,PP,US,192,,,,,,2001,,, ,41.4388,-88.1236,,GT9,
Arapahoe Combustion Turbine Project 1,CCGT,CCGT,PP,US,71.1,,,,,,2000,,, ,39.6692,-105.0018,,UN5,
Arapahoe Combustion Turbine Project 2,CCGT,CCGT,PP,US,71.1,,,,,,2000,,, ,39.6692,-105.0018,,UN6,
Arapahoe Combustion Turbine Project 3,CCGT,CCGT,PP,US,51.8,,,,,,2002,,, ,39.6692,-105.0018,,UN7,
Gibson City Energy Center LLC 1,OCGT,OCGT,PP,US,135,,,,,,2000,,, ,40.4705,-88.3987,,1,
Gibson City Energy Center LLC 2,OCGT,OCGT,PP,US,135,,,,,,2000,,, ,40.4705,-88.3987,,2,
Pinckneyville 1,OCGT,OCGT,PP,US,45,,,,,,2000,,, ,38.1114,-89.3467,,1,
Pinckneyville 2,OCGT,OCGT,PP,US,45,,,,,,2000,,, ,38.1114,-89.3467,,2,
Pinckneyville 3,OCGT,OCGT,PP,US,45,,,,,,2000,,, ,38.1114,-89.3467,,3,
Pinckneyville 4,OCGT,OCGT,PP,US,45,,,,,,2000,,, ,38.1114,-89.3467,,4,
Pinckneyville 5,OCGT,OCGT,PP,US,50,,,,,,2001,,, ,38.1114,-89.3467,,5,
Pinckneyville 6,OCGT,OCGT,PP,US,50,,,,,,2001,,, ,38.1114,-89.3467,,6,
Pinckneyville 7,OCGT,OCGT,PP,US,50,,,,,,2001,,, ,38.1114,-89.3467,,7,
Pinckneyville 8,OCGT,OCGT,PP,US,50,,,,,,2001,,, ,38.1114,-89.3467,,8,
Kinmundy 1,OCGT,OCGT,PP,US,135,,,,,,2001,,, ,38.7619,-89.0128,,1,
Kinmundy 2,OCGT,OCGT,PP,US,135,,,,,,2001,,, ,38.7619,-89.0128,,2,
Corpus Christi Energy Center 1,CCGT,CCGT,PP,US,198.9,,,,,,2002,,, ,27.8139,-97.4283,,CT1,
Corpus Christi Energy Center 2,CCGT,CCGT,PP,US,198.9,,,,,,2002,,, ,27.8139,-97.4283,,CT2,
Corpus Christi Energy Center 3,CCGT,CCGT,PP,US,195.5,,,,,,2002,,, ,27.8139,-97.4283,,ST1,
Valmont Combustion Turbine Project 1,OCGT,OCGT,PP,US,71.1,,,,,,2000,,, ,40.0205,-105.2009,,UN7,
Valmont Combustion Turbine Project 2,OCGT,OCGT,PP,US,71.1,,,,,,2001,,, ,40.0205,-105.2009,,UN8,
Lake Benton I 1,onwind,onwind,PP,US,107.2,,,,,,1998,,, ,44.2917,-96.375,,EXIS,
Afton Generating Station 1,CCGT,CCGT,PP,US,177,,,,,,2002,,, ,32.114185,-106.846483,,1,
Afton Generating Station 2,CCGT,CCGT,PP,US,110,,,,,,2007,,, ,32.114185,-106.846483,,2,
ANP Bellingham Energy Project 1,CCGT,CCGT,PP,US,289,,,,,,2002,,, ,42.110577,-71.453468,,U1,
ANP Bellingham Energy Project 2,CCGT,CCGT,PP,US,289,,,,,,2002,,, ,42.110577,-71.453468,,U2,
ANP Blackstone Energy Project 1,CCGT,CCGT,PP,US,289,,,,,,2001,,, ,42.059876,-71.515811,,U1,
ANP Blackstone Energy Project 2,CCGT,CCGT,PP,US,289,,,,,,2001,,, ,42.059876,-71.515811,,U2,
Odessa-Ector Power Plant 1,CCGT,CCGT,PP,US,176,,,,,,2001,,, ,31.8403,-102.3264,,CTG1,
Odessa-Ector Power Plant 2,CCGT,CCGT,PP,US,176,,,,,,2001,,, ,31.8403,-102.3264,,CTG2,
Odessa-Ector Power Plant 3,CCGT,CCGT,PP,US,176,,,,,,2001,,, ,31.8403,-102.3264,,CTG3,
Odessa-Ector Power Plant 4,CCGT,CCGT,PP,US,176,,,,,,2001,,, ,31.8403,-102.3264,,CTG4,
Odessa-Ector Power Plant 5,CCGT,CCGT,PP,US,224.4,,,,,,2001,,, ,31.8403,-102.3264,,STG1,
Odessa-Ector Power Plant 6,CCGT,CCGT,PP,US,224.4,,,,,,2001,,, ,31.8403,-102.3264,,STG2,
Morris Cogeneration LLC 1,CCGT,CCGT,PP,US,82.9,,,,,,2000,,, ,41.411944,-88.332778,,STG1,
Morris Cogeneration LLC 2,CCGT,CCGT,PP,US,45.3,,,,,,1998,,, ,41.411944,-88.332778,,UNT1,
Morris Cogeneration LLC 3,CCGT,CCGT,PP,US,45.3,,,,,,1998,,, ,41.411944,-88.332778,,UNT2,
Morris Cogeneration LLC 4,CCGT,CCGT,PP,US,45.3,,,,,,1998,,, ,41.411944,-88.332778,,UNT3,
Los Medanos Energy Center 1,CCGT,CCGT,PP,US,198.9,,,,,,2001,,, ,38.030071,-121.873004,,CTG1,
Los Medanos Energy Center 2,CCGT,CCGT,PP,US,198.9,,,,,,2001,,, ,38.030071,-121.873004,,CTG2,
Los Medanos Energy Center 3,CCGT,CCGT,PP,US,280.5,,,,,,2001,,, ,38.030071,-121.873004,,STG3,
Hinds Energy Facility 1,CCGT,CCGT,PP,US,176.6,,,,,,2001,,, ,32.378969,-90.219906,,H01,
Hinds Energy Facility 2,CCGT,CCGT,PP,US,176.6,,,,,,2001,,, ,32.378969,-90.219906,,H02,
Hinds Energy Facility 3,CCGT,CCGT,PP,US,198.1,,,,,,2001,,, ,32.378969,-90.219906,,H03,
Hinds Energy Facility 4,OCGT,OCGT,PP,US,49.1,,,,,,2020,,, ,32.378969,-90.219906,,H04BS,
Attala 1,CCGT,CCGT,PP,US,176.6,,,,,,2001,,, ,33.0147,-89.6753,,A01,
Attala 2,CCGT,CCGT,PP,US,176.6,,,,,,2001,,, ,33.0147,-89.6753,,A02,
Attala 3,CCGT,CCGT,PP,US,198.1,,,,,,2001,,, ,33.0147,-89.6753,,A03,
Harry L. Oswald 1,CCGT,CCGT,PP,US,51,,,,,,2002,,, ,34.5923,-92.2166,,G1,
Harry L. Oswald 2,CCGT,CCGT,PP,US,51,,,,,,2002,,, ,34.5923,-92.2166,,G2,
Harry L. Oswald 3,CCGT,CCGT,PP,US,51,,,,,,2002,,, ,34.5923,-92.2166,,G3,
Harry L. Oswald 4,CCGT,CCGT,PP,US,51,,,,,,2002,,, ,34.5923,-92.2166,,G4,
Harry L. Oswald 5,CCGT,CCGT,PP,US,51,,,,,,2002,,, ,34.5923,-92.2166,,G5,
Harry L. Oswald 6,CCGT,CCGT,PP,US,51,,,,,,2002,,, ,34.5923,-92.2166,,G6,
Harry L. Oswald 7,CCGT,CCGT,PP,US,83.5,,,,,,2002,,, ,34.5923,-92.2166,,G7,
Harry L. Oswald 8,CCGT,CCGT,PP,US,105,,,,,,2002,,, ,34.5923,-92.2166,,G8,
Harry L. Oswald 9,CCGT,CCGT,PP,US,105,,,,,,2002,,, ,34.5923,-92.2166,,G9,
Lincoln Generating Facility 1,OCGT,OCGT,PP,US,86.5,,,,,,2000,,, ,41.393315,-87.943612,,CTG1,
Lincoln Generating Facility 2,OCGT,OCGT,PP,US,86.5,,,,,,2000,,, ,41.393315,-87.943612,,CTG2,
Lincoln Generating Facility 3,OCGT,OCGT,PP,US,86.5,,,,,,2000,,, ,41.393315,-87.943612,,CTG3,
Lincoln Generating Facility 4,OCGT,OCGT,PP,US,86.5,,,,,,2000,,, ,41.393315,-87.943612,,CTG4,
Lincoln Generating Facility 5,OCGT,OCGT,PP,US,86.5,,,,,,2000,,, ,41.393315,-87.943612,,CTG5,
Lincoln Generating Facility 6,OCGT,OCGT,PP,US,86.5,,,,,,2000,,, ,41.393315,-87.943612,,CTG6,
